miRNA_ID,mesh_similarity,doid_similarity,num_sources_mesh,num_sources_doid,mesh_disease_count,doid_disease_count,mesh_max_jaccard,doid_max_jaccard,mesh_jaccard_std,doid_jaccard_std,inter_ontology_agreement
hsa-miR-6755-5p,0.0,0.0,1,1,28,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-7153-3p,0.0,0.0,1,1,13,11,0.0,0.0,0.0,0.0,1.0
hsa-miR-6776-5p,0.0,0.0,1,1,22,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-7705,0.0,0.0,1,1,41,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-6794-3p,0.0,0.0,1,1,27,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-494-5p,0.0,0.0,1,1,33,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-3927-5p,0.0,0.0,1,1,10,9,0.0,0.0,0.0,0.0,1.0
hsa-miR-6793-3p,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-6071,0.0,0.0,1,1,23,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-4515,0.0,0.0,1,1,40,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-4767,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-4433b-5p,0.0,0.0,1,1,37,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1237-5p,0.0,0.0,1,1,27,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-8053,0.0,0.0,1,1,10,9,0.0,0.0,0.0,0.0,1.0
hsa-miR-6720-5p,0.0,0.0,1,1,29,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6859-3p,0.0,0.0,1,1,24,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-1199-3p,0.0,0.0,1,1,31,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6752-3p,0.0,0.0,1,1,18,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-6511a-5p,0.0,0.0,1,1,22,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6785-3p,0.0,0.0,1,1,27,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1307-5p,0.0,0.0,1,1,43,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-6819-3p,0.0,0.0,1,1,18,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-6823-5p,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6784-3p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6838-5p,0.0,0.0,1,1,19,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6872-5p,0.0,0.0,1,1,23,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-8077,0.0,0.0,1,1,18,17,0.0,0.0,0.0,0.0,1.0
hsa-miR-8071,0.0,0.0,1,1,21,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-4663,0.0,0.0,1,1,26,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-4786-5p,0.0,0.0,1,1,33,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-4740-3p,0.0,0.0,1,1,23,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-6760-3p,0.0,0.0,1,1,18,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-6837-5p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6782-3p,0.0,0.0,1,1,25,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-670-3p,0.0,0.0,1,1,27,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6804-5p,0.0,0.0,1,1,16,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-6770-3p,0.0,0.0,1,1,23,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-6499-5p,0.0,0.0,1,1,32,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-8061,0.0,0.0,1,1,16,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-7849-3p,0.0,0.0,1,1,20,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6846-5p,0.0,0.0,1,1,26,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-1229-5p,0.0,0.0,1,1,34,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6715b-5p,0.0,0.0,1,1,12,12,0.0,0.0,0.0,0.0,1.0
hsa-miR-548s,0.0,0.0,1,1,35,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-6744-3p,0.0,0.0,1,1,23,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-4633-5p,0.0,0.0,1,1,23,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-4781-5p,0.0,0.0,1,1,18,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-6824-5p,0.0,0.0,1,1,28,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6800-5p,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-6870-3p,0.0,0.0,1,1,27,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-6740-3p,0.0,0.0,1,1,30,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6133,0.0,0.0,1,1,20,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-4482-3p,0.0,0.0,1,1,34,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-6514-3p,0.0,0.0,1,1,33,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-450a-2-3p,0.0,0.0,1,1,28,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6750-3p,0.0,0.0,1,1,34,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-1296-3p,0.0,0.0,1,1,28,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-4730,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4796-5p,0.0,0.0,1,1,26,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-5693,0.0,0.0,1,1,22,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-5007-3p,0.0,0.0,1,1,22,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-3156-3p,0.0,0.0,1,1,21,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-6747-3p,0.0,0.0,1,1,38,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-6776-3p,0.0,0.0,1,1,25,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6769a-3p,0.0,0.0,1,1,28,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-6513-3p,0.0,0.0,1,1,29,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-3151-3p,0.0,0.0,1,1,17,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-6081,0.0,0.0,1,1,18,14,0.0,0.0,0.0,0.0,1.0
hsa-miR-5088-3p,0.0,0.0,1,1,32,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-6851-3p,0.0,0.0,1,1,34,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-6867-5p,0.0,0.0,1,1,29,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6883-3p,0.0,0.0,1,1,37,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-5088-5p,0.0,0.0,1,1,27,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-4687-5p,0.0,0.0,1,1,24,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-4742-3p,0.0,0.0,1,1,43,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-3187-5p,0.0,0.0,1,1,31,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-6722-5p,0.0,0.0,1,1,14,11,0.0,0.0,0.0,0.0,1.0
hsa-miR-4708-3p,0.0,0.0,1,1,21,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-7150,0.0,0.0,1,1,18,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-6124,0.0,0.0,1,1,22,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-550a-3-5p,0.0,0.0,1,1,41,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-5697,0.0,0.0,1,1,17,17,0.0,0.0,0.0,0.0,1.0
hsa-miR-4748,0.0,0.0,1,1,35,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-5189-3p,0.0,0.0,1,1,26,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-500b-3p,0.002840909090909091,0.002840909090909091,2,2,32,32,0.03125,0.03125,0.008983743352751077,0.008983743352751077,1.0
hsa-miR-433-5p,0.0,0.0,1,1,31,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-6862-5p,0.0,0.0,1,1,29,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-4447,0.0,0.0,1,1,24,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-4754,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-4435,0.0,0.0,1,1,40,40,0.0,0.0,0.0,0.0,1.0
hsa-miR-371b-5p,0.0,0.0,1,1,38,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4712-3p,0.0,0.0,1,1,20,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-6501-5p,0.0,0.0,1,1,43,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-382-3p,0.0,0.0,1,1,38,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-323b-3p,0.0,0.0,1,1,40,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-3677-5p,0.0,0.0,1,1,34,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-301b-5p,0.0,0.0,1,1,35,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-4724-5p,0.0,0.0,1,1,31,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-7706,0.0,0.0,1,1,35,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-365b-3p,0.0,0.0,1,1,29,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-5683,0.0,0.0,1,1,34,36,0.0,0.0,0.0,0.0,1.0
hsa-let-7c-3p,0.0,0.0,1,1,37,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-6854-5p,0.0,0.0,1,1,38,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-5684,0.0,0.0,1,1,36,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-370-5p,0.0,0.0,1,1,34,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-301a-5p,0.0,0.0,1,1,35,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-203a-5p,0.0,0.0,1,1,29,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-2115-3p,0.0,0.0,1,1,40,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-5695,0.0,0.0,1,1,30,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6513-5p,0.0,0.0,1,1,20,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-6809-3p,0.0,0.0,1,1,29,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-3690,0.0,0.0,1,1,35,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4652-5p,0.0,0.0,1,1,37,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-4766-3p,0.0,0.0,1,1,35,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-487a-5p,0.0,0.0,1,1,32,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-215-3p,0.0,0.0,1,1,28,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-7156-5p,0.0,0.0,1,1,30,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-181b-2-3p,0.0,0.0,1,1,39,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-561-5p,0.0,0.0,1,1,42,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-6733-3p,0.0,0.0,1,1,25,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-3127-3p,0.0,0.0,1,1,34,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-7974,0.0,0.0,1,1,46,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-1269b,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4784,0.0,0.0,1,1,34,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4693-3p,0.0,0.0,1,1,21,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-659-5p,0.0,0.0,1,1,32,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-5586-5p,0.0,0.0,1,1,30,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-203b-3p,0.0,0.0,1,1,40,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-6783-3p,0.0,0.0,1,1,37,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-6844,0.0,0.0,1,1,32,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-4680-5p,0.0,0.0,1,1,22,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-4780,0.0,0.0,1,1,35,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-5691,0.0,0.0,1,1,23,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-7973,0.0,0.0,1,1,15,13,0.0,0.0,0.0,0.0,1.0
hsa-miR-133a-5p,0.0,0.0,2,2,37,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-6815-3p,0.0,0.0,1,1,39,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-874-5p,0.0,0.0,1,1,46,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-3152-5p,0.0,0.0,1,1,27,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-6837-3p,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6516-3p,0.0,0.0,1,1,35,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-410-5p,0.0,0.0,1,1,31,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-889-5p,0.0,0.0,1,1,14,12,0.0,0.0,0.0,0.0,1.0
hsa-miR-7702,0.0,0.0,1,1,33,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-6503-5p,0.0,0.0,1,1,26,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-4520-3p,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-5690,0.0,0.0,1,1,40,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-3064-3p,0.0,0.0,1,1,37,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-2681-5p,0.0,0.0,1,1,23,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-3688-5p,0.0,0.0,1,1,25,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-6761-5p,0.0,0.0,1,1,34,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-7853-5p,0.0,0.0,1,1,19,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-539-3p,0.0,0.0,1,1,42,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-6773-5p,0.0,0.0,1,1,20,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6832-3p,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-378d,0.0,0.0,1,1,47,49,0.0,0.0,0.0,0.0,1.0
hsa-miR-4677-5p,0.0,0.0,1,1,29,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-4709-3p,0.0,0.0,1,1,33,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-5000-3p,0.0,0.0,1,1,29,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-3683,0.0,0.0,1,1,29,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6761-3p,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4637,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-2276-5p,0.0,0.0,1,1,32,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-6745,0.0,0.0,1,1,28,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-451b,0.0,0.0,1,1,21,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-4691-3p,0.0,0.0,1,1,28,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-4645-3p,0.0,0.0,1,1,29,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-3934-3p,0.0,0.0,1,1,35,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-5571-5p,0.003952569169960474,0.0037878787878787876,2,2,23,24,0.043478260869565216,0.041666666666666664,0.012499121186436282,0.01197832447033477,0.9998353096179183
hsa-miR-4714-3p,0.0,0.0,1,1,29,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-5571-3p,0.0,0.0,1,1,26,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-381-5p,0.0,0.0,1,1,35,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-6502-5p,0.0,0.0,1,1,27,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6715b-3p,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-1180-5p,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-6878-5p,0.0,0.0,1,1,27,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-6512-3p,0.0,0.0,1,1,29,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-219b-3p,0.0,0.0,1,1,37,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-660-3p,0.0,0.0,1,1,33,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4757-5p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4657,0.0,0.0,1,1,29,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-4782-5p,0.0,0.0,1,1,27,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1537-5p,0.0,0.0,1,1,37,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-942-3p,0.0,0.0,1,1,35,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-6809-5p,0.0,0.0,1,1,29,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-4424,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-4793-3p,0.0,0.0,1,1,33,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-190a-3p,0.0,0.0,1,1,35,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4770,0.0,0.0,1,1,37,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-6773-3p,0.0,0.0,1,1,26,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6888-3p,0.0,0.0,1,1,30,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-548ba,0.0,0.0,1,1,35,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-4714-5p,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-6818-5p,0.0,0.0,1,1,26,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-6894-5p,0.0,0.0,1,1,23,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-3145-5p,0.0,0.0,1,1,24,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6499-3p,0.0,0.0,1,1,27,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-7155-3p,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-6739-3p,0.0,0.0,1,1,30,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-1-5p,0.0,0.0,1,1,20,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6783-5p,0.0,0.0,1,1,14,14,0.0,0.0,0.0,0.0,1.0
hsa-miR-6852-5p,0.0,0.0,1,1,38,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-6856-3p,0.0,0.0,1,1,17,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-6503-3p,0.0,0.0,1,1,30,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-4446-5p,0.0,0.0,1,1,18,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-6884-5p,0.0,0.0,1,1,29,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-3139,0.0,0.0,1,1,24,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6751-3p,0.0,0.0,1,1,38,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-6130,0.0,0.0,1,1,19,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-3116,0.0,0.0,1,1,23,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-329-5p,0.0,0.0,1,1,24,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-5089-5p,0.0,0.0,1,1,23,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-95-5p,0.0,0.0,1,1,26,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-5590-3p,0.0,0.0,1,1,25,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-6084,0.0,0.0,1,1,17,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-4659b-5p,0.0,0.0,1,1,23,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-6715a-3p,0.0,0.0,1,1,30,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-511-3p,0.0,0.0,2,2,40,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-6720-3p,0.0,0.0,1,1,37,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1251-3p,0.0,0.0,1,1,27,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6808-3p,0.0,0.0,1,1,28,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-4633-3p,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-4660,0.0,0.0,1,1,29,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-412-5p,0.0,0.0,1,1,25,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6830-3p,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6758-3p,0.0,0.0,1,1,17,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-7151-5p,0.0,0.0,1,1,20,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-7976,0.0,0.0,1,1,34,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-519a-5p,0.0,0.0,1,1,30,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-653-3p,0.0,0.0,1,1,36,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-495-5p,0.0,0.0,1,1,29,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4715-5p,0.0,0.0,1,1,26,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-585-5p,0.0,0.0,1,1,28,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-597-3p,0.0,0.0,1,1,16,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-4423-5p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4524a-3p,0.0,0.0,1,1,25,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-656-5p,0.0,0.0,1,1,20,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-7856-5p,0.0,0.0,1,1,12,11,0.0,0.0,0.0,0.0,1.0
hsa-miR-4718,0.0,0.0,1,1,20,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-548aj-3p,0.0,0.0,1,1,20,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-8066,0.0,0.0,1,1,22,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-1250-3p,0.0,0.0,1,1,28,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-4694-5p,0.0,0.0,1,1,21,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-4504,0.0,0.0,1,1,27,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-5692a,0.0,0.0,1,1,30,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6508-5p,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-152-5p,0.0,0.0,1,1,35,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-5680,0.0,0.0,1,1,29,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6781-3p,0.0,0.0,1,1,31,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-4512,0.0,0.0,1,1,19,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-6514-5p,0.0,0.0,1,1,23,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-6833-5p,0.0,0.0,1,1,16,13,0.0,0.0,0.0,0.0,1.0
hsa-miR-6854-3p,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-4494,0.0,0.0,1,1,36,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-1252-3p,0.0,0.0,1,1,22,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-4485-5p,0.0,0.0,1,1,16,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-548ad-3p,0.0,0.0,1,1,25,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-3960,0.0,0.0,1,1,32,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-7157-3p,0.0,0.0,1,1,18,15,0.0,0.0,0.0,0.0,1.0
hsa-miR-4794,0.0,0.0,1,1,17,17,0.0,0.0,0.0,0.0,1.0
hsa-miR-1287-3p,0.0,0.0,1,1,27,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1298-3p,0.0,0.0,1,1,25,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-6718-5p,0.0,0.0,1,1,30,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-5195-5p,0.0,0.0,1,1,24,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-4768-5p,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-6868-3p,0.0,0.0,1,1,40,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-514a-5p,0.0,0.0,1,1,23,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-153-5p,0.0,0.0,1,1,26,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-4672,0.0,0.0,1,1,18,16,0.0,0.0,0.0,0.0,1.0
hsa-miR-892c-5p,0.0,0.0,1,1,15,14,0.0,0.0,0.0,0.0,1.0
hsa-miR-513b-3p,0.0,0.0,1,1,19,17,0.0,0.0,0.0,0.0,1.0
hsa-miR-6843-3p,0.0,0.0,1,1,27,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-7851-3p,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-6788-5p,0.0,0.0,1,1,31,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-6839-5p,0.0,0.0,1,1,31,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-1245b-3p,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-6774-3p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-3136-3p,0.0,0.0,1,1,23,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-6827-3p,0.0,0.0,1,1,33,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-4755-3p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-6739-5p,0.0,0.0,1,1,21,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-4662a-3p,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-3159,0.0,0.0,1,1,23,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-6874-3p,0.0,0.0,1,1,34,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-6860,0.0,0.0,1,1,29,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-642b-5p,0.0,0.0,1,1,34,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-4474-5p,0.0,0.0,1,1,21,19,0.0,0.0,0.0,0.0,1.0
